code	name
GN3027301	シャモニー＝モン＝ブラン
GN3027422	シャンベリ
GN3027453	シャマリエール
GN3027484	シャロン＝シュル＝ソーヌ
GN3027487	シャロン＝アン＝シャンパーニュ
GN3027883	セルジー
GN3027950	スノン
GN3028134	カヴァイヨン
GN3028263	カストル
GN3028322	カステルサラザン
GN3028351	カステルノーダリ
GN3028542	カルパントラ
GN3028603	カレ＝プルゲール
GN3028610	カランタン
GN3028641	カルカソンヌ
GN3028745	カップブルトン
GN3028808	カンヌ
GN3028832	カネ＝タン＝ルシヨン
GN3028868	カンカル
GN302903	ヒエラポリス-パムッカレ
GN3029030	カンブレー
GN3029096	カリュイール＝エ＝キュイール
GN3029162	カレー
GN3029213	カオール
GN3029227	カーニュ＝シュル＝メール
GN3029241	カーン
GN3029276	カシャン
GN3029374	モンマルトル
GN3029748	ブリュノワ
GN3029771	ブリュマト
GN3029825	ブリュエ＝ラ＝ビュイシエール
GN3029931	ブロン
GN3029974	ブリーヴ＝ラ＝ガイヤルド
GN3029995	ブリウド
GN3030057	ブリニョール
GN3030142	ブリアンソン
GN3030257	ブレティニー＝シュル＝オルジュ
GN3030300	ブレスト
GN3030303	ブレシュイール
GN3030949	ブール＝サン＝モーリス
GN3030990	ブール＝ラ＝レーヌ
GN3031005	ブールジュ
GN3031009	ブール＝ガン＝ブレス
GN3031133	ブローニュ＝シュル＝メール
GN3031137	ブローニュ＝ビヤンクール
GN3031268	ブゲネ
GN3031277	ブージヴァル
GN3031582	ボルドー
GN3031815	ボンディ
GN303195	オスマニエ
GN3032070	ボワ＝コロンブ
GN3032179	ボビニー
GN3032213	ブロワ
GN3032469	ブラニャック
GN3032544	ビシュヴィレール
GN3032556	ビスカロッス
GN3032797	ビアリッツ
GN3032824	ブゾン
GN3032833	ベジエ
GN3033002	ベテューヌ
GN3033123	ブザンソン
GN3033488	ベンフェルド
GN3033625	ベレー
GN3033685	ベルガルド＝シュル＝ヴァルスリーヌ
GN3033791	ベルフォール
GN3033881	ベグル
GN3034006	ボーヴェ
GN3034111	ボープレオ
GN3034126	ボーヌ
GN3034382	ボーケール
GN3034458	バザス
GN3034475	バイヨンヌ
GN3034483	バイユー
GN3034640	バスティア
GN3034802	バール＝シュル＝オーブ
GN3034868	バール
GN3034911	バル＝ル＝デュック
GN3035204	バルマ
GN3035396	バニョール＝シュル＝セーズ
GN3035403	バニョレ
GN3035418	バニェール＝ド＝ビゴール
GN3035639	アヴランシュ
GN3035681	アヴィニョン
GN3035768	アヴァロン
GN3035843	オセール
GN3035864	オーヴェル＝シュル＝オワーズ
GN3035883	オータン
GN3036016	オーリヤック
GN3036059	オーレー
GN3036145	オルネー＝スー＝ボワ
GN3036240	オダンクール
GN3036281	オーシュ
GN3036326	オービニー＝シュル＝ネール
GN3036386	オーベルヴィリエ
GN3036402	オーベルジャンヴィル
GN3036418	オーブナ
GN3036433	オーバーニュ
GN3036460	アティス＝モンス
GN3036572	アニエール＝シュル＝セーヌ
GN3036784	アラス
GN3036822	アルパジョン＝シュル＝セール
GN3036903	アルマンティエール
GN3036938	アルル
GN3037044	アルジャントゥイユ
GN3037051	アルジャンタン
GN3037157	アルクイユ
GN3037253	アルカション
GN3037456	アンティーブ
GN3037538	アヌマッス
GN3037543	アヌシー
GN3037598	アングレーム
GN3037612	アングレット
GN3037656	アンジェ
GN3037797	アンスニ
GN3037854	アミアン
GN3037902	アンボワーズ
GN3037937	アンベール
GN3038012	アルトキルシュ
GN3038213	アルフォールヴィル
GN3038224	アレス
GN3038230	アランソン
GN3038261	アルビ
GN3038266	アルベールヴィル
GN303827	ニーデ
GN303831	ネヴシェヒル
GN3038334	アジャクシオ
GN3038350	エクス＝レ＝バン
GN3038354	エクス＝アン＝プロヴァンス
GN3038493	エーグ＝モルト
GN3038634	アジャン
GN3038638	アグド
GN3038789	アブヴィル
GN304081	ムシュ
GN304782	マルマリス
GN304797	マルディン
GN304922	マラティヤ
GN305268	キュタヒヤ
GN305359	クシャダス
GN305469	狼丘
GN306571	コンヤ
GN307515	クルシェヒル
GN307654	クルッカレ
GN307864	キリス
GN308464	カイセリ
GN309527	カラマン
GN309647	アール
GN3104219	スマラガ
GN3104324	サラゴサ
GN3104342	サモラ
GN3104499	ビトリア
GN3105976	ビーゴ
GN3106054	ビカルバロ
GN3106672	バリャドリッド
GN3107677	トゥルトーザ
GN3107775	トレラベーガ
GN3107784	トレホン・デ・アルドス
GN3107952	トルデシリャス
GN3108126	テルエル
GN3108286	テッラーサ
GN3108288	タラゴナ
GN3108308	タラソナ
GN3108412	タファリャ
GN310859	カフラマンマラシュ
GN3108681	ソリア
GN3109256	セゴビア
GN3109369	サリア
GN3109535	サント・ドミンゴ・デ・ラ・カルサーダ
GN3109642	サンティアゴ・デ・コンポステーラ
GN3109718	サンタンデール
GN3110040	サン・セバスティアン・デ・ロス・レイエス
GN3110044	サン・セバスティアン
GN311046	イズミル
GN3110589	サングエサ
GN311073	ウスパルタ
GN3110921	サント・アドリアー・ダ・バゾス
GN3110986	サロウ
GN3111108	サラマンカ
GN3112075	レイノーサ
GN3112737	プエンテ・デ・バリェカス
GN3113082	ポルトゥガレテ
GN3113209	ポンテベドラ
GN3113236	ポンフェラーダ
GN3113331	プラセンシア
GN3113910	ペニャランダ・デ・ブラカモンテ
GN3114472	パンプローナ
GN3114531	パレンシア
GN3114711	オビエド
GN3114726	オウテス
GN3114965	オウレンセ
GN3115177	オレイロス
GN3115463	ニグラン
GN3115780	ナヘラ
GN3115943	ムガルドス
GN3116025	モストレス
GN3116156	モラタラス
GN3116351	モンテエルモーソ
GN3116478	モンフォルテ・デ・レモス
GN311665	ウードゥル
GN3116653	モアーニャ
GN3116689	ミランダ・デ・エブロ
GN3117010	メディナ・デル・カンポ
GN3117164	マタロー
GN3117735	マドリード
GN3117814	ルーゴ
GN3118150	ログローニョ
GN3118304	リャネス
GN3118514	レリダ
GN3118532	レオン
GN3118554	レイオア
GN3118594	レガネス
GN3119841	ア・コルーニャ
GN3120211	ハカ
GN3120514	ウエスカ
GN3120635	オルタレサ
GN3121070	グアダラハラ
GN3121078	オ・グローベ
GN3121424	ヒホン
GN3121437	ヘタフェ
GN3121456	ジローナ
GN3121960	フエンラブラダ
GN3122762	エステーリャ
GN3123104	エランディオ
GN3123329	アル・プラ・ダ・リョブレガート
GN3123504	エル・エスコリアル
GN3124041	クジェレード
GN3124132	クエンカ
GN3124136	クエリャル
GN3124408	コスラーダ
GN3124963	シウダ・ロドリーゴ
GN3124964	シウダー・リネアル
GN3125239	チャマルティン
GN3125526	セー
GN3125537	セデイラ
GN3126571	カンガス・デ・オニス
GN3126888	カンブリス
GN3126915	カマリーニャス
GN3127047	カラタユー
GN3127065	カラオラ
GN3127461	ブルゴス
GN3128026	ビルバオ
GN3128174	ベルメオ
GN3128308	ベンビブレ
GN3128760	バルセロナ
GN3128795	バルバストロ
GN3129028	バダロナ
GN3129059	アスペイティア
GN3129135	アビレス
GN3129136	アビラ
GN3129476	アルネド
GN3129644	アレバロ
GN3129857	アランフエス
GN3129877	アランダ・デ・ドゥエロ
GN3130313	アルマサン
GN3130564	アルコルコン
GN3130583	アルコベンダス
GN3130606	アルカニス
GN3130616	アルカラ・デ・エナーレス
GN313947	ギョレメ国立公園
GN314830	ガズィアンテプ
GN314967	フェトヒイェ
GN315202	エスキシェヒル
GN315368	エルズルム
GN315373	エルズィンジャン
GN315808	エラズー
GN3163894	ゼーロ・ブオン・ペルシコ
GN3163932	ザガローロ
GN3163950	ヴォルヴェーラ
GN3163974	ヴォルピャーノ
GN3163995	ヴォゲーラ
GN3164002	ヴォバルノ
GN3164026	ヴィットゥオーネ
GN3164028	ヴィットリオ・ヴェネト
GN3164039	ヴィテルボ
GN3164065	ヴィピテーノ
GN3164080	ヴィモドローネ
GN3164083	ヴィメルカーテ
GN3164138	ヴィッラサンタ
GN3164153	ヴィッラリッカ
GN3164172	ヴィッラヌオーヴァ・スル・クリージ
GN3164241	ヴィッラフランカ・ディ・ヴェローナ
GN3164274	ヴィッラ・コルテーゼ
GN3164352	ヴィニャーテ
GN3164376	ヴィジェーヴァノ
GN3164407	ヴィーコ・エクエンセ
GN3164419	ヴィチェンツァ
GN3164433	ヴィアレッジョ
GN3164472	ヴェトラッラ
GN3164527	ヴェローナ
GN3164533	ヴェルニオ
GN3164565	ヴェルチェッリ
GN3164582	ヴェンティミーリア
GN3164592	ヴェノーザ
GN3164603	ベニス
GN3164617	ヴェナリーア・レアーレ
GN3164630	ヴェッレトリ
GN3164665	ヴァッツォーラ
GN3164699	ヴァレーゼ
GN3164702	ヴァレード
GN3164709	ヴァラッツェ
GN3164718	ヴァラッロ
GN3164723	ヴァプリオ・ダッダ
GN3164727	ヴァンザーゴ
GN3164728	ヴァンザゲッロ
GN3164778	ヴァルモントーネ
GN3164924	ヴァレッジョ・スル・ミンチョ
GN3164973	ヴァイアーノ
GN3164988	ヴァード・リーグレ
GN3165018	ウズマーテ・ヴェラーテ
GN3165035	ウルビーノ
GN3165083	トゥスカーニア
GN3165100	トゥルビーゴ
GN3165141	トローイア
GN3165142	トロファレッロ
GN3165185	トリエステ
GN3165197	トレッツォ・スッラッダ
GN3165198	トレッツァーノ・スル・ナヴィーリオ
GN3165201	トレヴィーゾ
GN3165207	トレヴィーリオ
GN3165243	トレント
GN3165306	トラステヴェレ
GN3165322	トラーニ
GN3165381	トッリータ・ディ・シエーナ
GN316541	ディヤルバクル
GN3165456	トッレ・デル・グレーコ
GN3165475	トッレ・アンヌンツィアータ
GN3165513	トリット
GN3165524	トリノ
GN3165576	トンボロ
GN3165624	ティヴォリ
GN3165737	テルツィーニョ
GN3165762	テッラチーナ
GN3165771	テルニ
GN3165803	テーラモ
GN3165828	テンピオ・パウザーニア
GN3165919	タルクイーニア
GN3165926	ターラント
GN3166018	スーザ
GN3166052	スビアーコ
GN3166096	ストリアーノ
GN3166114	ストラデッラ
GN3166236	スポレート
GN3166262	スピリンベルゴ
GN3166350	ソレント
GN3166397	ソンドリオ
GN3166404	ソンマ・ヴェズヴィアーナ
GN3166409	ソンマ・ロンバルド
GN3166410	ソンマカンパーニャ
GN3166426	ソリエーラ
GN3166448	ソラーロ
GN3166465	ソッカーヴォ
GN3166468	ソアーヴェ
GN3166548	シエーナ
GN3166571	セッツェ
GN3166574	セーヴェゾ
GN3166576	セッティモ・トリネーゼ
GN3166598	セスト・サン・ジョヴァンニ
GN3166711	セレーニョ
GN3166740	セニガッリア
GN3166808	セグラーテ
GN3166813	セーニ
GN3166822	セドリアーノ
GN3166830	セコンディリャーノ
GN3166866	スコルツェ
GN3166955	スカルペリーア
GN3167022	サヴォーナ
GN3167035	サヴィアーノ
GN3167096	サッサリ
GN3167152	サプリ
GN3167207	サン・ヴィンチェンツォ
GN3167393	サンタントーニオ・アバーテ
GN3167419	サンタンティモ
GN3167439	サンタンジェロ・ロディジャーノ
GN3167509	サンタナスタジーア
GN3167520	サンタ・マリネッラ
GN3167561	サンタ・マリーア・カープア・ヴェーテレ
GN3167632	サンタニェッロ
GN3167648	サンターガタ・ボロニェーゼ
GN3167731	サン・セヴェーロ
GN3167777	サンレーモ
GN3167954	サン・ミニアート
GN3167978	サン・マウロ・トリネーゼ
GN3167990	サン・マウリーツィオ・カナヴェーゼ
GN3168007	サン・マルティーノ・イン・リーオ
GN3168209	サン・ジュゼッペ・ヴェズヴィアーノ
GN3168222	サン・ジュリアーノ・ミラネーゼ
GN3168231	サン・ジョヴァンニ・ヴァルダルノ
GN3168257	サン・ジョヴァンニ・ア・テドゥッチョ
GN3168309	サン・ジョルジョ・ア・クレマーノ
GN3168341	サン・ジェンナーロ・ヴェズヴィアーノ
GN3168393	サン・フェリーチェ・チルチェーオ
GN3168414	サン・ドナート・ミラネーゼ
GN3168429	サン・ドナ・ディ・ピアーヴェ
GN3168463	サン・コロンバーノ・アル・ランブロ
GN3168485	サン・チェザーレオ
GN3168544	サン・ベニーニョ・カナヴェーゼ
GN3168601	サルツァーノ
GN3168633	サロ
GN3168673	サレルノ
GN3168764	サバウディア
GN3168784	ルッシ
GN3168816	ルディアーノ
GN3168837	ロッツァーノ
GN3168843	ロヴィーゴ
GN3168854	ロヴェレート
GN3168868	ロヴェッロ・ポッロ
GN3168927	ロゾリーナ
GN3168931	ロジニャーノ・マリッティモ
GN3168954	ロザーテ
GN3169070	ローマ
GN3169147	ロッカライーノラ
GN3169149	ロッカ・プリオーラ
GN3169181	ロッカ・ディ・パーパ
GN3169231	リーヴォリ
GN3169253	リヴァローロ・カナヴェーゼ
GN3169262	リヴァルタ・ディ・トリーノ
GN3169272	リーヴァ・デル・ガルダ
GN3169361	リミニ
GN3169395	リニャーノ・フラミーニオ
GN3169412	リエーティ
GN3169443	リアーノ
GN3169447	ロー
GN3169481	レスカルディーナ
GN3169561	ラヴェンナ
GN3169602	ラパッロ
GN3169647	ラッコニージ
GN3169700	クアルト・ダルティーノ
GN3169724	クアリアーノ
GN3169807	プローチダ
GN3169811	プリヴェルノ
GN3169921	プラート
GN3169984	ポッツオリ
GN3170027	ポテンツァ
GN3170082	ポルトマッジョーレ
GN3170086	ポルトグルアーロ
GN3170094	ポルトフェッラーイオ
GN3170116	ポルティチ
GN3170147	ポルデノーネ
GN3170191	ポントレーモリ
GN3170196	ポンティーニア
GN3170206	ポンティチェッリ
GN3170208	ポンテヴィーコ
GN3170341	ポミリアーノ・ダルコ
GN3170342	ポメーツィア
GN3170376	ポッラ
GN3170408	ポイリーノ
GN3170422	ポリアーノ・ミラネーゼ
GN3170442	ポッジョ・レナーティコ
GN3170457	ポッジョマリーノ
GN3170487	ポッジョ・ア・カイアーノ
GN3170504	ポッジボンシ
GN3170621	ピストイア
GN3170627	ピゾーニェ
GN3170631	ピッシーノラ
GN3170647	ピサ
GN3170674	ピオンビーノ
GN3170676	ピオルテッロ
GN3170694	ピネローロ
GN3170699	ピモンテ
GN3170778	ピエトラサンタ
GN3170921	ピアヌーラ
GN3170943	ピャーノ・ディ・ソッレント
GN3170963	ピャニーガ
GN3170978	ピアネッツァ
GN3171058	ピアチェンツァ
GN317109	デニズリ
GN3171148	ペーシャ
GN3171152	ペスキエーラ・デル・ガルダ
GN3171168	ペスカーラ
GN3171173	ペーザロ
GN3171180	ペルージャ
GN3171214	ペルジーネ・ヴァルスガーナ
GN3171247	ペンネ
GN3171355	パヴッロ・ネル・フリニャーノ
GN3171366	パヴィア
GN3171370	パウッロ
GN3171457	パルマ
GN3171484	パラビアーゴ
GN3171502	パンティリアーテ
GN3171558	パロンバーラ・サビーナ
GN3171576	パルマ・カンパーニア
GN3171606	パレストリーナ
GN3171703	パガーニ
GN3171728	パドヴァ
GN3171737	パデルノ・ドゥニャーノ
GN3171848	オージモ
GN3171869	オルツィヌオーヴィ
GN3171874	オルヴィエート
GN3171986	オルバッサーノ
GN3172000	オーペラ
GN3172023	オメーニャ
GN3172074	オレーヴァノ・ロマーノ
GN3172154	ヌオロ
GN3172170	ノーヴィ・リーグレ
GN3172175	ノヴェンタ・ディ・ピアーヴェ
GN3172184	ノヴァーテ・ミラネーゼ
GN3172189	ノヴァーラ
GN3172191	ノーヴァ・ミラネーゼ
GN3172215	ノーネ
GN3172217	ノナントラ
GN3172226	ノーレ
GN3172227	ノーラ
GN3172240	ノーチ
GN3172244	ノチェーラ・インフェリオーレ
GN3172252	ノアーレ
GN3172269	ニケリーノ
GN3172287	ネットゥーノ
GN3172297	ネルヴィアーノ
GN3172300	ネルヴィ
GN3172322	ネーピ
GN3172377	ナルニ
GN3172379	ナルド
GN3172394	ナポリ
GN3172422	ムジーレ・ディ・ピアーヴェ
GN3172472	ムニャーノ・ディ・ナーポリ
GN3172479	ムッジョ
GN3172483	ムッジャ
GN3172502	モッタ・ヴィスコンティ
GN3172557	モルターラ
GN3172586	モルルーポ
GN3172598	モーリ
GN3172629	モンツァ
GN3172669	モンティニョーゾ
GN3172681	モンティキアーリ
GN3172729	モンテジルヴァーノ
GN3172747	モンテ・サンタンジェロ
GN3172768	モンテロトンド
GN3172797	モンテ・ポルツィオ・カトーネ
GN3172828	モンテムルロ
GN3172931	モンテフィアスコーネ
GN3172946	モンテ・ディ・プローチダ
GN3172969	モンテ・コンパトリ
GN3172996	モンテカティーニ・テルメ
GN3173074	モンタナーロ
GN3173093	モンターレ
GN3173131	モノーポリ
GN3173153	モンファルコーネ
GN3173162	モンドヴィ
GN3173180	モンカリエーリ
GN3173314	モリアーノ・ヴェーネト
GN3173331	モデナ
GN3173369	ミラーノ
GN3173385	ミーラ
GN3173391	ミントゥルノ
GN3173435	ミラノ
GN3173473	ミアノ
GN3173480	メッツォロンバルド
GN3173529	メストレ
GN3173576	メラーテ
GN3173577	メラーノ
GN3173582	メンターナ
GN3173599	メルツォ
GN3173614	メリート・ディ・ナーポリ
GN3173631	メレニャーノ
GN3173635	メルドラ
GN3173667	メーデ
GN3173671	メーダ
GN3173721	マテーラ
GN3173754	マッサローザ
GN3173761	マッサ・ロンバルダ
GN3173775	マッサ
GN3173852	マルテッラーゴ
GN3173878	マロースティカ
GN3173888	マルナーテ
GN3173895	マルミローロ
GN3173914	マリーノ
GN3173945	マリリアーノ
GN3173946	マリリアネッラ
GN3173985	マルコーン
GN3174006	マルチェッリーナ
GN3174021	マラーノ・ディ・ナーポリ
GN3174032	マラネッロ
GN3174043	マンツィアーナ
GN3174051	マントヴァ
GN3174092	マンフレドーニア
GN3174093	マネルビオ
GN3174141	マルナーテ
GN3174250	マニャーゴ
GN3174254	マリエ
GN3174295	マジェンタ
GN3174380	マチェラータ
GN3174494	ルーゴ
GN3174530	ルッカ
GN3174543	ローヴェレ
GN3174567	ロレート
GN3174607	ロナート
GN3174636	ローディ・ヴェッキオ
GN3174638	ローディ
GN3174641	ロコロトンド
GN3174645	ロカーテ・ディ・トリウルツィ
GN3174659	リヴォルノ
GN3174679	リッソーネ
GN3174719	リンビアーテ
GN3174784	レーヴィコ・テルメ
GN3174888	レンターテ・スル・セーヴェゾ
GN3174892	レーノ
GN3174911	レイニ
GN3174921	レニャーノ
GN3174945	レッコ
GN3174953	レッチェ
GN3174984	ラヴィース
GN3175009	ラヴェッロ
GN3175058	ラティーナ
GN3175081	ラ・スペツィア
GN3175105	ラリーノ
GN3175106	ラリアーノ
GN3175121	ラクイラ
GN3175156	ラヌーヴィオ
GN3175177	ラーナ
GN3175217	ラ・マッダレーナ
GN3175228	ラ・ロッジャ
GN3175235	ライヴェス
GN3175238	ライナーテ
GN3175298	ラディスポリ
GN3175384	イヴレーア
GN3175392	イトリ
GN3175445	イゼルニア
GN3175447	イゼーオ
GN3175491	インザーゴ
GN3175494	インヴェルーノ
GN3175532	インペリア
GN3175537	イーモラ
GN3175627	イェーゾロ
GN3175628	イェージ
GN3175687	グッビオ
GN3175755	グルリアスコ
GN3175952	グラニャーノ
GN3175960	グラード
GN3175986	ゴリツィア
GN3175990	ゴルゴンゾーラ
GN3176002	ゴンザーガ
GN3176014	ゴーイト
GN3176041	ジュッサーノ
GN3176059	ジュリアーノ・イン・カンパーニア
GN3176130	ジャヴェーノ
GN3176177	ゲーディ
GN3176203	ジェンツァーノ・ディ・ローマ
GN3176219	ジェノヴァ
GN3176277	ガヴァルド
GN3176282	ガッティナーラ
GN3176285	ガッシーノ・トリネーゼ
GN3176299	ガルラスコ
GN3176311	ガルドーネ・ヴァル・トロンピア
GN3176322	ガルバニャーテ・ミラネーゼ
GN3176436	ガッジャーノ
GN3176438	ガエータ
GN3176467	フジニャーノ
GN3176515	フロジノーネ
GN3176560	フラッタミノーレ
GN3176561	フラッタマッジョーレ
GN3176589	フラスカーティ
GN3176733	フォルミージネ
GN3176738	フォルミア
GN3176739	フォルメッロ
GN3176743	フォルリンポーポリ
GN3176746	フォルリ
GN3176748	フォリーオ
GN3176843	フォンディ
GN3176854	フォリーニョ
GN3176885	フォッジャ
GN3176907	フレーロ
GN3176923	フィウミチーノ
GN3176959	フィレンツェ
GN3176970	フィオラーノ・モデネーゼ
GN3176988	フィロットラーノ
GN3177046	フィアーノ・ロマーノ
GN3177098	フェルノ
GN3177099	フェルモ
GN3177100	フェルミニャーノ
GN3177250	ファルコナーラ・マリッティマ
GN3177300	ファエンツァ
GN3177315	ファブリアーノ
GN3177337	エステ
GN3177372	エルバ
GN3177400	エンポリ
GN3177471	ドルエント
GN3177532	ドモドッソラ
GN3177547	ドーロ
GN3177608	デージオ
GN3177610	デゼンツァーノ・デル・ガルダ
GN3177651	ダイラーゴ
GN3177664	クザーノ・ミラニーノ
GN3177672	クルノ
GN3177695	クオルニェ
GN3177704	クミアーナ
GN3177720	クッジョーノ
GN3177773	クロチェッタ・デル・モンテッロ
GN3177838	クレモナ
GN3177841	クレーマ
GN3177952	コルティーナ・ダンペッツォ
GN3177983	コルテ・フランカ
GN3178004	コルシコ
GN3178019	コッレッジョ
GN3178073	コルナーテ・ダッダ
GN3178074	コルナレード
GN3178087	コルマーノ
GN3178099	コーリ
GN3178125	コルベッタ
GN3178197	コネリアーノ
GN3178201	コンコレッツォ
GN3178203	コンコルディア・サジッターリア
GN3178229	コモ
GN3178245	コマッキオ
GN3178287	コローニェ
GN3178388	コッレーニョ
GN3178398	コッレフェッロ
GN3178402	コッレ・ディ・ヴァル・デルザ
GN3178499	コドーニョ
GN3178534	コッカーリオ
GN3178541	クルゾーネ
GN3178548	クレス
GN3178587	チヴィタヴェッキア
GN3178595	チーヴィタ・カステッラーナ
GN3178619	チッタ・ディ・カステッロ
GN3178650	チリエ
GN3178671	チニゼッロ・バルサモ
GN3178683	チミティーレ
GN3178726	チッチャーノ
GN3178738	チャンピーノ
GN3178745	キヴァッソ
GN3178784	キオッジャ
GN3178796	キエーティ
GN3178818	キエーリ
GN3178850	キアーリ
GN3178855	キアラヴァッレ
GN3178874	キアンチャーノ・テルメ
GN3178956	チェゼナーティコ
GN3178957	チェゼーナ
GN3178972	チェザーノ・マデルノ
GN3178998	チェルヴィア
GN3178999	チェルヴェーテリ
GN3179027	チェッロ・マッジョーレ
GN3179066	チェルヌスコ・スル・ナヴィーリオ
GN3179067	チェルノッビオ
GN3179076	チェリアーノ・ラゲット
GN3179097	ヴィルジーリオ
GN3179109	チェルコラ
GN3179162	チェント
GN3179190	チェッリーノ・サン・マルコ
GN3179218	チェーリエ・メッサピーカ
GN3179220	チェッジャ
GN3179235	チェーチナ
GN3179279	カヴェナーゴ・ディ・ブリアンツァ
GN3179288	カーヴェ
GN3179294	カヴァルツェレ
GN3179347	カットーリカ
GN3179415	カスティリオーネ・デッレ・スティヴィエーレ
GN3179440	カステネードロ
GN3179470	カステルサルド
GN3179555	カステル・メッラ
GN3179561	カステル・マダーマ
GN3179656	カステッラーナ・グロッテ
GN3179659	カステッラモンテ
GN3179735	カステル・ボロニェーゼ
GN3179744	カステニャート
GN3179749	カスターノ・プリーモ
GN3179781	カッシーノ
GN3179787	カッシーナ・デ・ペッキ
GN3179795	カッサーノ・ダッダ
GN3179806	カゾーリア
GN3179807	カゾレッツォ
GN3179809	カゾラーテ・プリーモ
GN3179866	カゼルタ
GN3179911	カゼッレ・トリネーゼ
GN3180110	カザンドリーノ
GN3180172	カザルヌオーヴォ・ディ・ナポーリ
GN3180177	カザルマッジョーレ
GN3180389	カルガーテ
GN3180423	カッラーラ
GN3180445	カルピ
GN3180450	カルペネードロ
GN3180462	カロヴィーニョ
GN3180483	カルナーテ
GN3180496	カルマニョーラ
GN3180511	カリニャーノ
GN3180541	カルディート
GN3180580	カラヴァッジョ
GN3180581	カラーテ・ブリアンツァ
GN3180601	カプア
GN3180608	カプリオーロ
GN3180630	カプリ島
GN3180644	カプラーニカ
GN3180725	カペーナ
GN3180749	カオルレ
GN3180852	カネグラーテ
GN3180861	カンディオーロ
GN3180918	カンポザーノ
GN3180937	カンポノガーラ
GN3180970	カンポガッリアーノ
GN3180991	カンポバッソ
GN3181018	カンピ・ビゼンツィオ
GN3181061	カンパニャーノ・ディ・ローマ
GN3181102	カメラーノ
GN3181111	カンビアーノ
GN3181112	カンビアーゴ
GN3181140	カルヴィッツァーノ
GN3181164	カルーゾ
GN3181209	カルドーニョ
GN3181223	カルチナート
GN3181224	カルチナーテ
GN3181258	カイヴァーノ
GN3181259	カイロ・モンテノッテ
GN3181277	カーリ
GN3181354	ブスト・ガロルフォ
GN3181358	ブッソレーノ
GN318137	ハッカリ
GN3181471	ブルシャーノ
GN3181480	ブルーニコ
GN3181488	ブルイーノ
GN3181495	ブルゲーリオ
GN3181521	ブリジゲッラ
GN3181528	ブリンディジ
GN3181548	ブレッソ
GN3181550	ブレッサノーネ
GN3181554	ブレシア
GN3181605	ブランディッツォ
GN3181628	ブラッチャーノ
GN3181631	ブラ
GN3181641	ボヴィージオ＝マシャーゴ
GN3181647	ボヴェッツォ
GN3181662	ボッティチーノ
GN3181680	ボスコトレカーゼ
GN3181683	ボスコレアーレ
GN3181750	ボルゴサトッロ
GN3181850	ボルガロ・トリネーゼ
GN3181913	ボルツァーノ
GN3181928	ボローニャ
GN3181931	ボッラーテ
GN3181994	ビトリット
GN3181995	ビトント
GN3181996	ビテット
GN3182007	ビシェーリエ
GN3182027	ビナスコ
GN3182043	ビエッラ
GN3182066	ビアッソーノ
GN3182119	ベザーナ・イン・ブリアンツァ
GN3182164	ベルガモ
GN3182179	ベネヴェント
GN3182210	ベッルーノ
GN3182245	ベイナスコ
GN3182297	バッサーノ・デル・グラッパ
GN3182340	バルレッタ
GN3182341	バルラッシーナ
GN3182351	バーリ
GN3182361	バレッジョ
GN3182410	バランザーテ
GN3182411	バラーノ・ディスキア
GN3182500	バニョーロ・メッラ
GN3182518	バニョーリ
GN3182522	バーニョ・ア・リーポリ
GN3182552	バニャカヴァッロ
GN3182599	バーコリ
GN3182634	アヴィリアーナ
GN3182640	アヴェルサ
GN3182650	アヴェッリーノ
GN3182714	アスティ
GN3182749	アスコリ・ピチェーノ
GN3182765	アルツァーノ
GN3182778	アルテーナ
GN3182835	アルルーノ
GN3182851	アリッチャ
GN3182878	アルジェンタ
GN3182886	アレーゼ
GN3182897	アルデーア
GN3182904	アルコレ
GN3182906	アルコナーテ
GN3182910	アルコ
GN3182957	アプリーリア
GN3182997	アオスタ
GN3183005	アンツィオ
GN3183061	アングイッラーラ・サバーツィア
GN3183072	アンドリア
GN3183089	アンコーナ
GN3183099	アナカプリ
GN3183113	アメーリア
GN3183135	アルツァーノ・ロンバルド
GN3183169	アルタヴィッラ・ヴィチェンティーナ
GN3183178	アルタムーラ
GN3183187	アルピニャーノ
GN3183257	アルメーゼ
GN3183258	アルメンノ・サン・サルヴァトーレ
GN3183260	アルメ
GN3183284	アルゲーロ
GN3183287	アルフォンシーネ
GN3183299	アレッサンドリア
GN3183314	アルビッソラ・マリーナ
GN3183316	アルビーノ
GN3183321	アルビアーテ
GN3183330	アルベロベッロ
GN3183355	アルバーノ・サンタレッサンドロ
GN3183356	アルバーノ・ラツィアーレ
GN3183364	アルバ
GN3183374	アーラ
GN3183417	アグラーテ・ブリアンツァ
GN3183441	アリアーナ
GN3183446	アジェーロラ
GN3183455	アフラゴーラ
GN3183472	アデルフィア
GN3183490	アックイ・テルメ
GN3183494	アックアヴィーヴァ・デッレ・フォンティ
GN3183541	アチェッラ
GN3183573	アッビアテグラッソ
GN3183581	アッバディーア・サン・サルヴァトーレ
GN3183587	アーバノ・テルメ
GN318675	ジェイハン
GN318755	チェシュメ
GN320392	ブルドゥル
GN3207077	カトレンブルク＝リンダウ
GN3207197	フェルマー
GN3207410	レーデンタール
GN3207512	ブルッフミュールバッハ＝ミーザウ
GN3207540	シェーネンベルク＝キューベルベルク
GN3207806	ミュールハイム＝ケルリヒ
GN3208053	フロールシュタット
GN3209498	シェヌ＝ブジュリー
